owner_id,name,address1,address2,address3,city,county,state,postal_code,license_type,license_number,subordinate
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #029","701 CAPITAL OF TEXAS HWY","BUILDING C",,"WEST LAKE HILLS","Travis","TX","78746","BF","679895","E,PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #031","12860 HWY 183 NORTH",,,"AUSTIN","Williamson","TX","78750","BF","677731","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #034","3750 GATTIS SCHOOL ROAD",,,"ROUND ROCK","Williamson","TX","78664","BF","677553","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #035","2424 16TH STREET",,,"ORANGE","Orange","TX","77630","BF","223813","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #038","901 HWY 83 WEST",,,"SAN JUAN","Hidalgo","TX","78589","Q","550549","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #039","2509 N MAIN STREET",,,"BELTON","Bell","TX","76513","BQ","786974",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #043","1601 NOGALITOS",,,"SAN ANTONIO","Bexar","TX","78204","Q","121299","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #045","2400 S CONGRESS",,,"AUSTIN","Travis","TX","78704","Q","121336","E,PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #048","3025 N DOWLEN ROAD",,,"BEAUMONT","Jefferson","TX","77706","Q","634943","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #051","2000 S GREGG",,,"BIG SPRING","Howard","TX","79720","BF","279588","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #052","3301 SHERWOOD WAY",,,"SAN ANGELO","Tom Green","TX","76901-3528","BF","267848",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #052","3301 SHERWOOD WAY",,,"SAN ANGELO","Tom Green","TX","76901","Q","566757","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #053","5000 32ND STREET",,,"GROVES","Jefferson","TX","77619","BF","229915","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #054","9828 BLACKHAWK BOULEVARD",,,"HOUSTON","Harris","TX","77075","Q","605858","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE # 054","9828 BLACKHAWK BOULEVARD",,,"HOUSTON","Harris","TX","77075","BF","605860",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #057","1145 WALDRON ROAD",,,"CORPUS CHRISTI","Nueces","TX","78418","Q","663920","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #063","2805 BUSINESS CENTER DRIVE",,,"PEARLAND","Brazoria","TX","77581","BQ","678760",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #064","3801 N 19TH STREET",,,"WACO","McLennan","TX","76708","BF","121078","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #068","5800 W SLAUGHTER LANE BUILDING A",,,"AUSTIN","Travis","TX","78749","BF","625847",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #069","5313 SARATOGA",,,"CORPUS CHRISTI","Nueces","TX","78413","BG","645102","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #070","1345 BARROW STREET",,,"ABILENE","Taylor","TX","79605","Q","268955","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #071","1314 W ADAMS AVENUE",,,"TEMPLE","Bell","TX","76504-2448","BF","81176","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #072","809 N GRAY",,,"KILLEEN","Bell","TX","76541","BQ","561634",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #074","1655 HWY 46 WEST",,,"NEW BRAUNFELS","Comal","TX","78132","BF","749300","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #079","909 10TH STREET",,,"FLORESVILLE","Wilson","TX","78114","BF","567202","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #084","6818 S ZARZAMORA",,,"SAN ANTONIO","Bexar","TX","78224","BF","661494","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #086","3401 GULFWAY DRIVE",,,"PORT ARTHUR","Jefferson","TX","77642","Q","225763","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #088","500 PECAN",,,"DEL RIO","Val Verde","TX","78840","BF","121115","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #091","2508 E RIVERSIDE DRIVE",,,"AUSTIN","Travis","TX","78741","Q","121113","E,PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #092","6106 N NAVARRO",,,"VICTORIA","Victoria","TX","77901","Q","638621","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #094","2409 HWY 83 EAST",,,"MISSION","Hidalgo","TX","78572","Q","653997","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #095","1911 NE BOB BULLOCK",,,"LAREDO","Webb","TX","78045","Q","655717","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #096","7025 VILLAGE CENTER DRIVE",,,"AUSTIN","Travis","TX","78731","Q","250343","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #099","10919 LOUETTA ROAD",,,"HOUSTON","Harris","TX","77070","BG","668311",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #101","3780 GATTIS SCHOOL ROAD",,,"ROUND ROCK","Williamson","TX","78664","BF","677463","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #102","8503 NW MILITARY HWY",,,"SAN ANTONIO","Bexar","TX","78230","BF","701552",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #104","435 LIVE OAK",,,"MARLIN","Falls","TX","76661","BF","121053","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #106","1015 S WW WHITE ROAD",,,"SAN ANTONIO","Bexar","TX","78220","BF","121013",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #106","1015 S WW WHITE ROAD",,,"SAN ANTONIO","Bexar","TX","782202530","Q","121286","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #107","101 S CLAY",,,"ENNIS","Ellis","TX","75119","BF","699866","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #108","20935 HWY 281 NORTH",,,"SAN ANTONIO","Bexar","TX","78258","Q","702277","E,PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #109","9710 KATY FREEWAY",,,"HOUSTON","Harris","TX","77055","BG","702280",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #111","7004 S ZARZAMORA BUILDING 1",,,"SAN ANTONIO","Bexar","TX","78224","BF","716825","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #115","106 S SAN PATRICIO",,,"SINTON","San Patricio","TX","78387","Q","121100","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #116","819 N MAIN STREET",,,"LUMBERTON","Hardin","TX","77657-0000","Q","828200",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #117","514 E ZAVALA",,,"CRYSTAL CITY","Zavala","TX","78839","Q","231118","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #121","735 SW MILITARY DRIVE BUILDING 3",,,"SAN ANTONIO","Bexar","TX","78221","Q","717024","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #136","1213 S COMMERCE",,,"HARLINGEN","Cameron","TX","78550","BF","121048","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #139","5801 WEBER ROAD",,,"CORPUS CHRISTI","Nueces","TX","78413","BF","121084","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #160","601 E SAN PATRICIO",,,"MATHIS","San Patricio","TX","78368","BF","89002","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #161","7112 ED BLUESTEIN BOULEVARD",,,"AUSTIN","Travis","TX","78723","BF","121108","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #164","15000 SAN PEDRO",,,"SAN ANTONIO","Bexar","TX","78232","BF","121020",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #164","15000 SAN PEDRO",,,"SAN ANTONIO","Bexar","TX","782323714","Q","121296","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #168","1103 MORGAN BOULEVARD",,,"HARLINGEN","Cameron","TX","78550","Q","121323","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #171","2616 HWY 361",,,"INGLESIDE","San Patricio","TX","78362","BF","121097","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #172","1212 S CLOSNER",,,"EDINBURG","Hidalgo","TX","78539","Q","121067","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #178","6839 SAN PEDRO",,,"SAN ANTONIO","Bexar","TX","78216","BF","121293","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #182","3002 S 31ST STREET",,,"TEMPLE","Bell","TX","76501","BF","516628","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #183","9414 N LAMAR",,,"AUSTIN","Travis","TX","78753","Q","121335","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #184","11158 LEOPARD STREET",,,"CORPUS CHRISTI","Nueces","TX","78410","Q","121996","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #186","2310 E SAUNDERS",,,"LAREDO","Webb","TX","78041","BF","135396","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #189","2130 CULEBRA ROAD",,,"SAN ANTONIO","Bexar","TX","78228","Q","127076","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #195","11551 W AVENUE",,,"SAN ANTONIO","Bexar","TX","78213","BF","140580",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #200","700 S SAINT MARYS STREET",,,"FALFURRIAS","Brooks","TX","78355","Q","89347","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #202","5808 BURNET ROAD",,,"AUSTIN","Travis","TX","78756","BF","121111","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #205","721 CASTROVILLE ROAD",,,"SAN ANTONIO","Bexar","TX","78237","BF","121034","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #207","1301 GUADALUPE",,,"LAREDO","Webb","TX","78040","BF","121122","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #210","4320 S ALAMEDA",,,"CORPUS CHRISTI","Nueces","TX","78412","BF","121083","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #211","415 N NEW BRAUNFELS",,,"SAN ANTONIO","Bexar","TX","78202","BF","121031","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #212","3200 N 10TH STREET",,,"MCALLEN","Hidalgo","TX","78501","BF","121316","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #218","12407 N MOPAC #700",,,"AUSTIN","Travis","TX","78758","Q","173597","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #223","1115 E MAIN",,,"ALICE","Jim Wells","TX","78332","Q","121072","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #224","7951 GUILBEAU ROAD",,,"SAN ANTONIO","Bexar","TX","78250","BF","181591","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #225","7010 HWY 71 WEST",,,"AUSTIN","Travis","TX","78735","BF","204175","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #226","820 S CONWAY",,,"MISSION","Hidalgo","TX","78572","Q","121059","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #227","2110 NEW SLAUGHTER LANE",,,"AUSTIN","Travis","TX","78748","Q","182504","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #229","6607 IH 35 SOUTH",,,"AUSTIN","Travis","TX","78744","Q","121106","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #230","14087 OCONNOR ROAD",,,"SAN ANTONIO","Bexar","TX","78247","BF","123557","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #231","1004 N TEXAS BOULEVARD",,,"WESLACO","Hidalgo","TX","78596","BF","121069",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #231","1004 N TEXAS BOULEVARD",,,"WESLACO","Hidalgo","TX","78569","Q","121322","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #233","1616 N ALABAMA",,,"WHARTON","Wharton","TX","77488","Q","255281","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #234","206 S ALAMO",,,"REFUGIO","Refugio","TX","78377","BF","121259","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #236","1434 WELLS BRANCH PARKWAY",,,"AUSTIN","Travis","TX","78728","BF","195965","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #237","1100 IH 35",,,"GEORGETOWN","Williamson","TX","78626","Q","246976","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #238","201 S 15TH STREET",,,"CORSICANA","Navarro","TX","75110","BQ","561382",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #243","641 E HOPKINS STREET",,,"SAN MARCOS","Hays","TX","78666","BG","260011",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #253","3500 LEOPARD STREET",,,"CORPUS CHRISTI","Nueces","TX","78408","Q","204123","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #255","4700 SAN DARIO",,,"LAREDO","Webb","TX","78040","BF","217356",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #256","2105 MILAM STREET",,,"COLUMBUS","Colorado","TX","78934","Q","239437","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #257","100 TRULY PLAZA",,,"CLEVELAND","Liberty","TX","77327","BQ","650139",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #263","1628 CENTRAL BOULEVARD",,,"BROWNSVILLE","Cameron","TX","78520","BF","211901","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #264","600 W HENDERSON",,,"CLEBURNE","Johnson","TX","76033","BQ","726710",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #265","170 E WHITESTONE BOULEVARD",,,"CEDAR PARK","Williamson","TX","78613","Q","241389","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #269","10710 RESEARCH BOULEVARD SUITE 10",,,"AUSTIN","Travis","TX","78759","Q","250951","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #270","5425 S PADRE ISLAND DRIVE",,,"CORPUS CHRISTI","Nueces","TX","78411","Q","211292","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #271","110 BRAZOS STREET",,,"WEST COLUMBIA","Brazoria","TX","77486","BQ","682561",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #284","1503 RR 1431W LAKELAND MALL",,,"MARBLE FALLS","Burnet","TX","78654","BF","213181","E,PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #287","1035 LOOP 304 EAST",,,"CROCKETT","Houston","TX","75835","BQ","679793",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #288","207 E SOUTH",,,"ALVIN","Brazoria","TX","77512","BQ","679136",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #291","613 HWY 77/83 SOUTH",,,"HARLINGEN","Cameron","TX","78550","Q","217284","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #292","2700 7TH STREET",,,"BAY CITY","Matagorda","TX","77414","BF","216020","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #294","6580 FM 78",,,"SAN ANTONIO","Bexar","TX","78244","BF","218425","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #332","2950 SOUTHMOST ROAD",,,"BROWNSVILLE","Cameron","TX","78521","Q","259339","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #333","101 E GOODNIGHT",,,"ARANSAS PASS","San Patricio","TX","78336","Q","248037","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #334","3601 PECAN",,,"MCALLEN","Hidalgo","TX","78501","Q","238766","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #339","1509 W CHURCH STREET",,,"LIVINGSTON","Polk","TX","77351","BQ","634258",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #348","4200 AVE T",,,"SANTA FE","Galveston","TX","77510","Q","237744",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #351","301 N WELLS STREET",,,"EDNA","Jackson","TX","77957","BF","121264","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #352","5130 CEDAR",,,"BELLAIRE","Harris","TX","77401","BF","244337","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #355","201 W GONZALES",,,"YOAKUM","Lavaca","TX","77995","BF","121074","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #369","6102 SCOTT STREET",,,"HOUSTON","Harris","TX","770210000","Q","405455","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #370","209 N TEXAS",,,"MERCEDES","Hidalgo","TX","78570","BF","304663","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #372","1955 NACOGDOCHES",,,"SAN ANTONIO","Bexar","TX","78209","Q","260260","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #373","16900 RR 620 NORTH",,,"ROUND ROCK","Williamson","TX","78664","BF","412424","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #374","600 W WILLIAM CANNON DRIVE",,,"AUSTIN","Travis","TX","78745","BF","248571","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #380","651 S WALNUT",,,"NEW BRAUNFELS","Comal","TX","78130","BF","302028","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #381","601 INDIAN TRAIL",,,"HARKER HEIGHTS","Bell","TX","76548","Q","308816","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #382","3325 W WADLEY AVENUE",,,"MIDLAND","Midland","TX","79707-5714","BF","320048","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #383","1679 HWY 100",,,"PORT ISABEL","Cameron","TX","78578","BF","318281","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #384","6030 MONTGOMERY DRIVE",,,"SAN ANTONIO","Bexar","TX","78239","BF","121038","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #385","300 W OLMOS",,,"SAN ANTONIO","Bexar","TX","78212","BF","244124","E,PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #387","3801 E 42ND STREET",,,"ODESSA","Ector","TX","79762","BF","407810","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #388","6001 W PARMER LANE",,,"AUSTIN","Travis","TX","78727","Q","319637","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #389","6000 W AVENUE",,,"CASTLE HILLS","Bexar","TX","78213","BF","121009","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #395","12777 IH 10 WEST",,,"SAN ANTONIO","Bexar","TX","78230","BF","307460",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #395","12777 IH 10 WEST",,,"SAN ANTONIO","Bexar","TX","78227","Q","253640","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #397","18140 SAN PEDRO",,,"SAN ANTONIO","Bexar","TX","78232","Q","256144","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #398","2929 THOUSAND OAKS",,,"SAN ANTONIO","Bexar","TX","78232","BF","249368","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #401","409 E KLEBERG",,,"KINGSVILLE","Kleberg","TX","78363","Q","738722","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #403","1207 E MAIN STREET",,,"GATESVILLE","Coryell","TX","76528-1628","BF","826969","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #404","12400 HWY 71 WEST",,,"BEE CAVE","Travis","TX","78733","BF","439936","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #411","219 W OAKLAWN DRIVE",,,"PLEASANTON","Atascosa","TX","78064","BF","121399","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #412","100 E HOUSTON STREET",,,"BEEVILLE","Bee","TX","78102","BF","121095","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #413","3133 S ALAMEDA",,,"CORPUS CHRISTI","Nueces","TX","78404","Q","121353","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #414","2508 S DAY STREET",,,"BRENHAM","Washington","TX","778830000","Q","412582","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #415","17460 IH 35 NORTH",,,"SCHERTZ","Guadalupe","TX","78154","BF","412447","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #416","450 E TRAVIS",,,"LA GRANGE","Fayette","TX","78945","BF","403824","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #418","200 VETERANS BOULEVARD",,,"DEL RIO","Val Verde","TX","788404658","Q","408048","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #419","2135 E MAIN STREET",,,"EAGLE PASS","Maverick","TX","78852","BF","125526","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #421","1211 HWY 83 EAST",,,"ALAMO","Hidalgo","TX","78516","BF","417467",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #423","1301 WOODED ACRES",,,"WACO","McLennan","TX","76710","BF","422850","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #424","609 19TH STREET",,,"HONDO","Medina","TX","78861","Q","416822","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #425","1000 E 41ST STREET",,,"AUSTIN","Travis","TX","78751","BG","427469","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #426","800 HWY 77 NORTH",,,"WAXAHACHIE","Ellis","TX","75165","BQ","715301",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #427","735 SW MILITARY DRIVE",,,"SAN ANTONIO","Bexar","TX","782211693","BF","421792","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #428","6900 BRODIE LANE",,,"AUSTIN","Travis","TX","78745","BF","453569","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #429","405 W HIDALGO AVENUE",,,"RAYMONDVILLE","Willacy","TX","78580","BQ","312014",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #431","2700 W FREDDY GONZALEZ",,,"EDINBURG","Hidalgo","TX","78539","BF","425094","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #432","705 S KEY",,,"LAMPASAS","Lampasas","TX","76550","BF","457541","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #433","105 S BOUNDARY",,,"BURNET","Burnet","TX","78611","Q","430051","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #434","101 CALHOUN PLAZA",,,"PORT LAVACA","Calhoun","TX","77979","BF","446648","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #435","1511 W 18TH STREET",,,"HOUSTON","Harris","TX","77008","Q","417682","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #441","227 E MAIN STREET",,,"UVALDE","Uvalde","TX","78801","Q","128893","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #444","3323 SE MILITARY DRIVE",,,"SAN ANTONIO","Bexar","TX","782234301","Q","428417","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #445","403 S COLORADO STREET",,,"LOCKHART","Caldwell","TX","78644-2702","BF","561217","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #446","2155 PAREDES LINE ROAD",,,"BROWNSVILLE","Cameron","TX","78526","Q","455259","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #448","2206 W PALMA VISTA DRIVE",,,"MISSION","Hidalgo","TX","78572","BF","446440","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #449","7811 MCPHERSON",,,"LAREDO","Webb","TX","78043","Q","434677","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #451","7301 RR 620 NORTH",,,"AUSTIN","Travis","TX","78759","BF","449636",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #455","200 W HOPKINS",,,"SAN MARCOS","Hays","TX","78666","BF","422858","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #458","419 LOOP 436 WEST",,,"CARTHAGE","Panola","TX","75633","Q","862188","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #462","3033 S PORT STREET",,,"CORPUS CHRISTI","Nueces","TX","78405","BF","481600",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #464","320 E PIERCE",,,"LULING","Caldwell","TX","78648","Q","100586","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #465","2701 E 7TH STREET",,,"AUSTIN","Travis","TX","78702","Q","121104","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #466","108 N ROSILLO",,,"SAN ANTONIO","Bexar","TX","78207","Q","463233","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #467","701 E MILAM",,,"MEXIA","Limestone","TX","76667","BQ","459926",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #471","14540 MEMORIAL",,,"HOUSTON","Harris","TX","77079","BF","448568","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #473","6210 FAIRMONT PARKWAY",,,"PASADENA","Harris","TX","77502","Q","476925","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #474","4724 HWY 6",,,"MISSOURI CITY","Fort Bend","TX","77459","Q","489746","PS"
"HEB BEVERAGE COMPANY LLC","H.E.B. FOOD STORE #475","1080 HWY 290 EAST",,,"ELGIN","Bastrop","TX","78621","Q","499476","PS"
"HEB BEVERAGE COMPANY LLC","H.E.B. FOOD STORE #476","500 CANYON RIDGE DRIVE",,,"AUSTIN","Travis","TX","78753","BF","502374","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #477","15300 IH 35 SOUTH",,,"BUDA","Hays","TX","78610","BQ","480632",
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #479","201 FM 685 NORTH",,,"PFLUGERVILLE","Travis","TX","78660","Q","469414","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #480","9900 WURZBACH ROAD",,,"SAN ANTONIO","Bexar","TX","78230","BF","121012","E,PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #485","310 N WESTGATE DRIVE",,,"WESLACO","Hidalgo","TX","78596","BF","467348","PS"
"HEB BEVERAGE COMPANY LLC","H.E.B. FOOD STORE #487","4500 FM 2338",,,"GEORGETOWN","Williamson","TX","78628","Q","500417","E,PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #488","1600 WILDCAT DRIVE",,,"PORTLAND","San Patricio","TX","78374","BF","89302","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #489","2250 BOCA CHICA BOULEVARD",,,"BROWNSVILLE","Cameron","TX","78520","BF","121044","PS"
"HEB BEVERAGE COMPANY LLC","HEB FOOD STORE #492","1550 FRY ROAD",,,"HOUSTON","Harris","TX","77084","BF","484755","PS"
